ItemID,Product,Brand,SellPrice,CostPrice
15569,lio]-info0.139703111442547,"MouDd/fn,XEARhBp",1335,145
15570,lis]l-suv0.239376559160771,Li.~<h[zY_$wWU*@,1326,98
15571,livvrview0.156380432757588,"Ince!T,;eW/4o\eg",286,141
15572,lizNissal0.146655893528589,"LaM'',<.I7zy7(T",857,371
15573,lmcJkbook0.683740763730168,LML?fU*VveR<?8:?,353,179
15574,loczpatel0.115826778032846,Ni3*TY.=/Ns[fknC,1184,123
15575,logtement0.132651753106297,LoB~TS(Jo93vq0P?,942,265
15576,lognd-2000.25496706713189,BihAmF)5<\E@$eM,1112,454
15577,logLtures0.0888738704824236,LoB~TS(Jo93vq0P?,493,68
15578,lorvailer0.698348698512981,Thg\2IQ##Rdz7T>H,1039,465
15579,los]blake0.612845440436415,Lewb'M9#k[Lmc@tJ,560,393
15580,loucabloh0.513708248409777,Lo`oaX!JFEv=Gucq,1362,44
15581,lougorial0.410986196696573,Lo`oaX!JFEv=Gucq,634,184
15582,louvmells0.305701766524555,Lo`oaX!JFEv=Gucq,428,245
15583,louDlarke0.376453230716887,Sk].10tP;<gnA(Av,533,362
15584,louM-show0.0785758307386771,Lo`oaX!JFEv=Gucq,630,45
15585,lowNition0.0896079891271124,BeF<M3w`qGbeC_wF,1137,387
15586,lucfabloh0.46994696039635,Lo`oaX!JFEv=Gucq,360,463
15587,lucveaser0.633090462347523,Sk].10tP;<gnA(Av,1142,115
15588,lucs-info0.509069879512036,Luv2K(c1ud$j:a,494,398
15589,lvmV-news0.608887776908256,"Ac8IJsKH,4xtY.Tk",1010,133
15590,lyfgsults0.812625402358787,Fi6Y<)|nZo`._9XA,1095,144
15591,macjtream0.802571727970065,Ma/J0*ar?Rce}C(@,882,453
15592,madeesign0.245329128288174,"MA_WC,|96zhvr<W`",310,289
15593,madWarket0.468844609078022,WaQqK)2JxI(=dac=,1199,426
15594,madO-info0.0245140532230983,Ma}4n<>THVUOgq^^,150,142
15595,madjlease0.890249111086915,MaZ>t<V%fZ$(?Rx,769,289
15596,madG-cody0.0704980419716883,Magz]z7\lB(Jo\_k,534,116
15597,magkkbook0.295431287706436,Ma+FRNmz!N=MdwV_,720,337
15598,magwk-usd0.891123738689001,Eb@*a7)nz-LaZaH!,1336,437
15599,magQivity0.892070102531579,"Bl,T`FIp3G*[(cEM",1162,309
15600,mahGction0.704389691863255,Ma1h6&Oq{1|g$^a!,904,468
15601,mahn-info0.889369398102129,Ma1h6&Oq{1|g$^a!,123,115
15602,mahbction0.705184233673641,Gl/17sI/1IP4uzZ-,703,389
15603,maicction0.54193687350851,MaWttqR8!1Ya'['b,1225,444
15604,maiIlease0.473316565262499,LUO~Nbwud[6C*Ca,350,272
15605,maiylease0.768922142456519,SSJ%#@$7LTf<p'Jx,536,431
15606,maiF698930.756135269204562,Ph{j'cbcQ2c3BBGW,800,219
15607,maigorder0.683462522638662,"Relp\+KJ?D,cWw0P",1093,367
15608,maiQlease0.489828024449059,LUO~Nbwud[6C*Ca,631,411
15609,mai^icoke0.752711472643867,NiPea$n|Eu@<@>'L,1020,112
15610,mai^lease0.810274733755256,"Ac8IJsKH,4xtY.Tk",1276,111
15611,man^y-kit0.545640901707971,AdwEVM+.Jd|`}^7E,917,327
15612,manO-20210.307634290009693,ad(;%f6iD'}9EHD[,764,189
15613,manDtival0.0895870680640402,St?D'vR@9*mXG*@+,1357,472
15614,mank-news0.300512199657629,"Re|B]!\#7XqHP""=B",796,458
15615,marwlease0.84760028953306,MaruLdU[RU>8>sD%,688,410
15616,marjction0.795808650721351,Re}'$OTY^)V:9!fF,1067,461
15617,marHition0.451009501653017,Exa~e4sZi*|fpD<^,544,230
15618,mary-info0.243616229113268,BAR;zv`u}-Qv\!!6,529,310
15619,marLility0.811256394106631,"Su):a`rc""}-*""Ydz",240,156
15620,marE-info0.980121945044241,Phlkm9fkpdb+WHbM,611,125
15621,marx-drop0.119687725991129,MaNa\.te`<rx.QeM,1167,350
15622,marH-deal0.960966400888986,Ap!FulqmT[82a2/E,1208,218
15623,marI-film0.721799946392689,Wu$HxwUMHCUi{sU,251,201
15624,marUlease0.0221904844135093,MaEwexMdZ<dGbNur,468,290
15625,marScenes0.991366183277537,MaYv(\vK4F{`#->J,1394,326
15626,marulease0.0809754771334007,"To{he^Wb.xvE#E},",941,328
15627,marAbutes0.898863417104606,Mawa'1ih~&+Gz-)D,1304,281
15628,marAatues0.808575916403424,"To{he^Wb.xvE#E},",1093,142
15629,masNn-suv0.852325383797185,Maeqz=z+c~x+M*yz,537,382
15630,masX-info0.197608573491856,NB<ZtRQY2X10L/kj,553,141
15631,mas_-info0.603245202700789,Sh2<5goHF(6`XjJA,523,112
15632,masGction0.89156726772369,La7v^%*@p9+9;yP=,800,454
15633,maseation0.665049511234436,Ma^'{+Iy[O4I|(BB,865,381
15634,matyffrey0.604506896928704,MAy$5[&M\xyZ16S~,178,96
15635,mattailer0.701516578394223,DC)DYqe!L)1<vPy&,1274,67
15636,matCtions0.194099279845781,MaMM'y\g2.fOPi`J,1262,375
15637,mavnehall0.0494902657273039,Ma]r</'5.St$^S2=,778,75
15638,mc-Mystem0.51785934478055,"Sps1p\hp%,umnys<",715,337
15639,mcd^-news0.143863052327946,IcrBb+TB50<q170},708,362
15640,mcdj-info0.0812260741544224,Mc&v?E*9%}~WP@rD,1185,474
15641,mcfv-info0.577165442179342,"To{he^Wb.xvE#E},",1029,104
15642,mciI-info0.533981827231961,"Mcy:qg""OojQjE=4H",1214,96
15643,mcm_paign0.340258951857064,"MC""-Vh8dUu|\\8J4",352,457
15644,meaCction0.331551690998191,MefJY-~VlHz^C[Tc,1192,370
15645,meddlease0.256372377573701,Me)=j(k#pe;yd0FE,564,183
15646,medhlease0.893774678826558,Me)=j(k#pe;yd0FE,641,497
15647,med^-info0.72437991901724,Me)=j(k#pe;yd0FE,707,500
15648,meei-info0.824477625787476,Alj|eiT8.;essHv+,1043,231
15649,megXvideo0.278402461780052,Ca${#qDnh8IHS@Ye,793,397
15650,megHt-her0.364905386980632,To.'SBd>$pq`5.$E,676,140
15651,megOation0.0907362072524076,"Me?W#^T[""%W#i/Y.",1348,212
15652,megMncert0.233619738363735,#B_-`aDe`}CVt'!A,450,294
15653,megC-20200.301099234447954,"LihxlFsw:vKmD,|X",490,156
15654,megFlanez0.565093108354163,To.'SBd>$pq`5.$E,1282,269
15655,merhcoupe0.52889747208471,MeI)iSge/0:CbWp,648,390
15656,merb-info0.736034781910871,"MeK,BiYJ[;$-R67+",816,297
15657,met]video0.573552697956505,Ned|C2U|+{1k[7^p,746,479
15658,metv-info0.722668525025008,Ki~wH/E2>9-nz{'O,985,250
15659,micPibute0.514401046811936,MiYvQ6l1:T<!E6H>,1160,128
15660,micf570680.0886404101107814,MiUaU$CaeJTN%h]2,545,62
15661,micPaffle0.938408172389076,NiPea$n|Eu@<@>'L,295,101
15662,micnction0.051788271219299,MiUaU$CaeJTN%h]2,794,138
15663,micm-info0.856245249457843,Mi+8[s\y5eGCY^.,1031,358
15664,mic[trump0.851482110246713,MiUNo1$pZkrlcw>M,494,318
15665,micy-news0.634879821030211,MiUNo1$pZkrlcw>M,1085,424
15666,micZspecs0.518307783265633,MiUNo1$pZkrlcw>M,472,197
15667,micB-info0.0976117089802467,MiUNo1$pZkrlcw>M,606,328
15668,micivideo0.285360316565644,MiUNo1$pZkrlcw>M,1221,177
15669,micUone-x0.748679539247859,MiUNo1$pZkrlcw>M,688,456
15670,miclember0.27513455946628,MiUNo1$pZkrlcw>M,1102,137
15671,mic_-look0.61612651196943,MiUNo1$pZkrlcw>M,804,379
15672,migHvideo0.853943732949222,Mixa|S7!.9$27*S@,1142,95
15673,mil[oting0.175332909975467,NB<ZtRQY2X10L/kj,390,208
15674,mizY-info0.235681553546616,Mi`!P+|W]~-C38lG,369,108
15675,mizY-info0.297781887025213,Mi`!P+|W]~-C38lG,872,409
15676,mm6q-look0.880275310789384,ThcmX`v~{K~t{Jeh,351,253
15677,mocslease0.250550460751555,"Mo&""HMzf{r@B!Ea~",461,340
15678,modp-info0.611925977675582,Nia_TfHUVDtT>6-s,1021,435
15679,mojslease0.934269737059143,"Mi'3K\?eM.M3*""F",540,252
15680,monx-20200.288033147604502,"Mo,o.]e?.?N$}7So",1009,492
15681,morW-info0.150007746104889,NiPea$n|Eu@<@>'L,769,284
15682,mosSncert0.308374301360757,NPqnt}A1*7M#qt@,186,168
15683,mosStream0.807129370156346,Ar`YpLh-Y-%KVj`R,1377,415
15684,mourlease0.0811571359974195,LoohpaJQ$v?;1-0b,931,408
15685,mouV-info0.265593717295467,AS&imOs*;/:L*GK,636,396
15686,mr-Fction0.781722982549668,RaYRYa*D$GGM>a>t,769,366
15687,mtvX-info0.771119261145517,"MTt""VR{'vhuL$=.\",260,123
15688,mtvZilish0.0565649419061794,"MTt""VR{'vhuL$=.\",1214,203
15689,mulOmiere0.342680998953966,"MouDd/fn,XEARhBp",693,351
15690,murItream0.655241400449721,Ty+h_hdd[#t[6fKw,404,234
15691,murhvideo0.789869433444383,Tyk$8iQJqC()yoc9,972,462
15692,musfpsule0.69484070528644,Lo:}7^:YFSc4xYIs,881,491
15693,nahbustom0.290937903492217,CoGXb3uT&^.NE9Qn,1298,398
15694,nansotton0.736213777077975,"Ac8IJsKH,4xtY.Tk",414,400
15695,nanb-ss200.667461262642556,"GaX_@zC*qk|""!58",480,136
15696,nant-info0.664517590621128,"NampqWZZjK5&,k#i",1062,231
15697,nanr-info0.502521227689978,Haw>}hYC_t$:O;~,1134,204
15698,naot-info0.114093606035557,"NaVy|a,LEnh5gA6",664,313
15699,naoLblake0.131041484945959,#B_-`aDe`}CVt'!A,852,268
15700,napr-news0.887617535347831,Nat)2j{#3l?<8/I,542,378
15701,narS-info0.235438545680452,Levk)A7u]J|c_tFD,408,232
15702,nasN-date0.372331975238178,NaTqs!?<&N{~If=N,1165,172
15703,nasxanned0.438295329291715,Ka53T<K8f.2M94Yd,387,138
15704,nasXvideo0.48464818420988,NaTqs!?<&N{~If=N,1065,309
15705,nasUtream0.917767492704302,NaTqs!?<&N{~If=N,883,471
15706,nasmtream0.978384240321409,NaTqs!?<&N{~If=N,618,488
15707,nasLtures0.173686612790995,NaTqs!?<&N{~If=N,776,157
15708,nasktions0.691891878964076,NaTqs!?<&N{~If=N,876,401
15709,nasLssion0.892966048165903,N.H^R.qawW(VS/um,1030,351
15710,natx-info0.733430716589906,ad(;%f6iD'}9EHD[,1312,341
15711,nbaovideo0.0395768004321254,Lewb'M9#k[Lmc@tJ,1077,389
15712,nbaiamson0.211101026041016,NB<ZtRQY2X10L/kj,776,323
15713,nbabtives0.742040869833424,NB<ZtRQY2X10L/kj,1289,242
15714,nbaFeting0.87522191309667,MiUaU$CaeJTN%h]2,102,75
15715,nbabvideo0.659499523458078,"muy(D#""d02`vwt_^",1382,313
15716,nbaJement0.771205644153636,TO5g$L#HZJP/Wf2x,843,287
15717,nea_arket0.966578417767284,"Ca1Bl]5C}N]-#wP""",896,105
15718,nee]ation0.308620182773747,Dr2iButy-<Y#0d,616,94
15719,neiSkbook0.671465756317641,NE@.lc)SIA@G14=X,836,126
15720,neiClease0.402766517712272,NE@.lc)SIA@G14=X,1236,63
15721,nei[world0.0246535767167207,Ne4?@7NKkNn1)pCR,939,381
15722,netperies0.657757957986207,"Ca2,PZ{7`=@vzZB.",552,487
15723,netHasons0.0822798495301392,De0^vha@2GKkav~S,744,245
15724,netdailer0.124286276313346,Tr${eq-L$R[d6j\_,891,61
15725,netGation0.142070672262461,TVhJ7pV?0zFWKy_P,896,292
15726,netl-news0.11509554894481,Ne=:l%8x/P<_.o/U,726,98
15727,net[inson0.322784560723406,"MouDd/fn,XEARhBp",820,228
15728,netiailer0.596347487342074,Hav@gLgeqZzvqegY,874,433
15729,newPlease0.621416168476069,Nes[8ukT8KBR8yVs,670,484
15730,newrlease0.892406931427856,Nes[8ukT8KBR8yVs,440,127
15731,newklease0.166836893950569,Nes[8ukT8KBR8yVs,517,384
15732,newP-info0.916586912205561,Nes[8ukT8KBR8yVs,1370,135
15733,newB-info0.388031011084644,Nes[8ukT8KBR8yVs,618,135
15734,newdlease0.447849612937631,Nes[8ukT8KBR8yVs,1292,219
15735,newsation0.371445198531898,Nes[8ukT8KBR8yVs,642,120
15736,newU-neon0.631212696032164,Nes[8ukT8KBR8yVs,1042,70
15737,newblease0.730744360185174,Nes[8ukT8KBR8yVs,917,125
15738,newPaunch0.684709766056088,NeI^J3{D`o4Kv6)1,850,369
15739,newhailer0.971162254566026,"MouDd/fn,XEARhBp",762,281
15740,newf-20200.833877804993309,"MouDd/fn,XEARhBp",993,339
15741,newx-info0.206013287780887,"Wh*Md%!NX1qvX""YA",1356,70
15742,newpdates0.928046137712771,"Nez""#+CXb\e}O}=",585,172
15743,newkpaign0.755303492529347,"Nez""#+CXb\e}O}=",763,442
15744,niajvel-20.911540993626605,ni.\!\)rv6;)}x7c,613,129
15745,nicOtream0.922998496064831,TVhJ7pV?0zFWKy_P,885,465
15746,nigy-look0.498904522148744,Lo`oaX!JFEv=Gucq,986,196
15747,nikaeport0.613796843806627,NiPea$n|Eu@<@>'L,709,316
15748,nikx6-0010.718320681069492,NiPea$n|Eu@<@>'L,1273,105
15749,nikl-info0.383275129917772,NiPea$n|Eu@<@>'L,186,140
15750,nikO-info0.750015818440086,NiPea$n|Eu@<@>'L,472,471
15751,nikgments0.837976512514157,NiPea$n|Eu@<@>'L,1091,326
15752,nikYlease0.894338857183523,NiPea$n|Eu@<@>'L,1277,259
15753,nikK-info0.658244739664882,NiPea$n|Eu@<@>'L,340,177
15754,nikulease0.558159400436097,NiPea$n|Eu@<@>'L,836,132
15755,niky-20200.928202579662389,NiPea$n|Eu@<@>'L,1030,143
15756,nikBation0.712339153262553,NiPea$n|Eu@<@>'L,466,450
15757,nikC-info0.453523499716999,NiPea$n|Eu@<@>'L,1328,264
15758,nikFlease0.149315569107455,NiPea$n|Eu@<@>'L,1192,385
15759,nikf-info0.562662621959493,NiPea$n|Eu@<@>'L,1334,371
15760,nikm-info0.568521194890829,NiPea$n|Eu@<@>'L,787,56
15761,nikP-info0.211452998191175,NiPea$n|Eu@<@>'L,1333,306
15762,nikK-look0.102556008442547,NiPea$n|Eu@<@>'L,1229,270
15763,nik^lease0.626724829477681,NiPea$n|Eu@<@>'L,1289,53
15764,nikO-date0.208606177632469,NiPea$n|Eu@<@>'L,515,267
15765,nikXction0.145292493595465,NiPea$n|Eu@<@>'L,169,146
15766,nikd-info0.469692546519895,NiPea$n|Eu@<@>'L,1023,416
15767,nikQ-info0.949225574656113,NiPea$n|Eu@<@>'L,1225,452
15768,nikj-info0.804633470714259,NiPea$n|Eu@<@>'L,71,70
15769,nikA-info0.870234747649354,NiPea$n|Eu@<@>'L,858,432
15770,nikP7-4000.600165088720632,NiPea$n|Eu@<@>'L,1109,43
15771,nikz9-0010.140031848726717,NiPea$n|Eu@<@>'L,1207,102
15772,nikG-info0.0296759526015787,NiPea$n|Eu@<@>'L,585,49
15773,nikY-look0.949219516314736,NiPea$n|Eu@<@>'L,1147,434
15774,nikyrview0.649055216908747,NiPea$n|Eu@<@>'L,184,70
15775,nikj-date0.519254369349745,NiPea$n|Eu@<@>'L,293,162
15776,nikn-info0.527006693191857,NiPea$n|Eu@<@>'L,1334,61
15777,nikN0-4040.943946339246631,"Jo?$J}r_""0#/!m:",782,409
15778,nikvlease0.00589502826888666,NiPea$n|Eu@<@>'L,679,218
15779,nikf-info0.0504871333447614,NiPea$n|Eu@<@>'L,1140,344
15780,niki-info0.129667577668387,NiPea$n|Eu@<@>'L,525,292
15781,nikBtream0.35074089297593,NiPea$n|Eu@<@>'L,922,322
15782,nikyement0.67664173322468,NiPea$n|Eu@<@>'L,1234,411
15783,nikT-info0.393700945074626,NiPea$n|Eu@<@>'L,1136,364
15784,nikz-info0.321674341469999,NiPea$n|Eu@<@>'L,570,184
15785,nik\lease0.579180964568269,NiPea$n|Eu@<@>'L,544,167
15786,nikY-info0.841027474480431,NiPea$n|Eu@<@>'L,488,143
15787,nikj-info0.473932154179504,NiPea$n|Eu@<@>'L,408,251
15788,nikEation0.365242605663919,NiPea$n|Eu@<@>'L,96,43
15789,nik]-info0.916509978059315,NiPea$n|Eu@<@>'L,1119,145
15790,nik]ation0.1556242373162,Nigt+>|F_GfSkD[+,419,249
15791,nikllease0.260901149157229,NiPea$n|Eu@<@>'L,1012,382
15792,nik[-info0.556801419748099,NiPea$n|Eu@<@>'L,1022,270
15793,nikPation0.0760723047666495,NiPea$n|Eu@<@>'L,815,474
15794,nikv-info0.726849299336321,NiPea$n|Eu@<@>'L,849,387
15795,nik`-info0.0504430004159508,NiPea$n|Eu@<@>'L,1362,492
15796,nik]-info0.367461117598949,NiPea$n|Eu@<@>'L,881,415
15797,nik\esign0.797923656623036,NiPea$n|Eu@<@>'L,1292,489
15798,nikr-info0.208254543284689,NiPea$n|Eu@<@>'L,1028,216
15799,nik`0-4000.201343661388244,NiPea$n|Eu@<@>'L,1343,99
15800,nikwlease0.590746883984855,NiPea$n|Eu@<@>'L,1126,315
15801,nikp-info0.40776251224919,NiPea$n|Eu@<@>'L,1262,62
15802,nik\lease0.814068437155231,NiPea$n|Eu@<@>'L,583,47
15803,nikbrship0.598956418359504,NiPea$n|Eu@<@>'L,1328,403
15804,nikd-info0.0958150144541839,NiPea$n|Eu@<@>'L,1096,485
15805,nikmsense0.903005777050995,NiPea$n|Eu@<@>'L,662,178
15806,niny-info0.223915864308795,"Acpyw,kB$.RG73~9",191,178
15807,ninM-info0.420888812842867,ad(;%f6iD'}9EHD[,1191,212
15808,ninB-news0.30282719283228,Nia_TfHUVDtT>6-s,601,76
15809,nina-info0.283530922385498,Nia_TfHUVDtT>6-s,408,120
15810,ninA-year0.525508166591044,Nia_TfHUVDtT>6-s,1311,381
15811,nitC-info0.465175923249897,DasHRh0o1]n+J|Y5,399,327
15812,nleEd-2000.45741926477012,Bi_{V'GWhv:CTOp9,759,102
15813,nleBtream0.621097765208064,ChbB`+|eEUvC7i;$,1166,311
15814,no-`-info0.931523001157263,NohT'tBAau)UZM1',804,257
15815,nomN-info0.104737139225221,Ho&KCs7cGx'2lH3@,830,409
15816,nonllease0.903118324956494,NoLV-<53[lEjbxz,1264,326
15817,nonN-info0.975186234372756,NoLV-<53[lEjbxz,1334,286
15818,nooxction0.459783285718297,Nod4%W?Rz~0%XqBn,659,236
15819,norQsults0.401382520694226,"Re|B]!\#7XqHP""=B",411,400
15820,norcation0.721879635825993,Ba4Q3-[T%w.g7]q6,754,209
15821,notytream0.537432861280964,"Ch7XB#WX0$b,Oeo+",272,243
15822,notOineup0.978759918255035,"Lo""J""X8D1St}Zl\A",652,336
15823,ntw`eases0.68596198207575,"Vag9""-Z=gN30ND@[",758,446
15824,ntwWordan0.334228013701397,VaqAPz~+X/B=H@{^,1274,452
15825,oakErview0.89486162087188,SoYmUvdy$bT1wP#H,416,283
15826,oakOlease0.692889650422442,"Ac8IJsKH,4xtY.Tk",1151,425
15827,oakBvideo0.140357432466453,Oa.?8p_nBpS99Jmt,354,189
15828,oamk-info0.612596329833346,"OAbZVUes,ElRZz/\",980,425
15829,obeOation0.178557327101852,"Ob9Q6{^6pi+,iJ@",348,188
15830,octQt-jhn0.359918307014085,Oc'#fNHIg<lq]<<M,1180,320
15831,ocuDement0.846395474029827,"FaF""h2k2):kN8yS8",629,127
15832,offUlease0.528835698115745,Ha(Ne+{MBgZIv_?x,444,226
15833,offiabloh0.635382551087733,Vi1[g>Gp]F76d[;',405,200
15834,offXlease0.765802495687008,"Ac8IJsKH,4xtY.Tk",819,386
15835,offGlease0.603525972974916,"Ac8IJsKH,4xtY.Tk",1240,70
15836,offqrview0.479298708383635,Vi1[g>Gp]F76d[;',197,146
15837,offQlease0.320444330916402,"Ac8IJsKH,4xtY.Tk",93,46
15838,offzarity0.0675057882142812,OfHxS<cMc@AG&5>h,909,189
15839,offfketch0.725941471340105,DC)DYqe!L)1<vPy&,1250,468
15840,oi-xlease0.413241980645558,"Oio,Ti7'#/,ka._,",360,338
15841,oliorumor0.0531237365564462,So)zm5Pl^_G5t?q,763,346
15842,omam-info0.826210739514124,Tit]Z*WX4]xwZS&S,277,79
15843,omar-info0.413469169536359,Omu*K#RS!+oGX+{g,1268,271
15844,omexition0.371924008073599,"Ac8IJsKH,4xtY.Tk",534,449
15845,omeC-info0.656316026982229,"Ac8IJsKH,4xtY.Tk",1163,320
15846,on-p-info0.388876750703953,Onnw^j@E'\5nyLy(,986,357
15847,oneu-info0.15187940385842,AnPoI\$xgW.:kgQ{,729,202
15848,oneG-hats0.0459807697020508,AnPoI\$xgW.:kgQ{,973,411
15849,oper-info0.731715892439131,Al_w1b7Rgo1[d5(t,1333,69
15850,oraSo-app0.913494132751915,Ti;GD:``dHkPi_9:,676,424
15851,ora\-news0.947348294262393,BaD!E3'8PNlv!MOm,1234,453
15852,orvgtwain0.897030156918526,"ShYU""9kZLL3#,vR@",710,41
15853,osgOition0.535951070267644,Exa~e4sZi*|fpD<^,351,61
15854,ourZction0.000795006172890855,OuSj5?DSb/UGNU1!,1312,428
15855,ourKation0.297889289737581,"StVD}k9va/,$huE}",870,416
15856,ovodeaser0.783856692556676,BAR;zv`u}-Qv\!!6,416,288
15857,ovodement0.758596623605461,Dr|vm[-5p~56Y\mk,261,174
15858,ovrqrview0.965767680736158,"SafEW1:oS/ld,ci)",908,78
15859,p-aEround0.436125539056595,PezbxCmoeDM|I_|>,1060,177
15860,pab_uotes0.865007469865782,Exa~e4sZi*|fpD<^,948,117
15861,pacDition0.973990764312638,Gay*M8dHw(wh|g>M,918,497
15862,palzction0.311474281881591,adgk-a@1D!Aw8\Z`,1204,408
15863,paly-info0.774857917624063,Sa;ff}j%L|odCi_},422,301
15864,palgstory0.482702378869146,Sk].10tP;<gnA(Av,451,382
15865,palZ-look0.392791524584549,adgk-a@1D!Aw8\Z`,1195,203
15866,pal\-date0.174866833868186,ad(;%f6iD'}9EHD[,362,97
15867,palCories0.285158185797389,"Ac8IJsKH,4xtY.Tk",1083,405
15868,pallttoms0.443937418217518,"PabvI!bnb537$Ia""",1144,440
15869,palRe-tex0.658369034023391,Goynq'kB.nGZ$-4,1205,279
15870,palj-hats0.492264863624605,"PabvI!bnb537$Ia""",248,128
15871,palvrwear0.499739628202859,"PabvI!bnb537$Ia""",310,182
15872,pallhirts0.382247382430581,"PabvI!bnb537$Ia""",1159,413
15873,pal`-tees0.957264351879948,"PabvI!bnb537$Ia""",1279,65
15874,palm-tops0.39567248661998,"PabvI!bnb537$Ia""",1192,203
15875,palf-list0.125707766819397,"PabvI!bnb537$Ia""",474,48
15876,palB-list0.9414415771689,"PabvI!bnb537$Ia""",351,234
15877,palspsule0.850073738893504,Lo<|z+Q:/_QH-b&I,544,313
15878,paltmolly0.824172432848999,"PabvI!bnb537$Ia""",974,144
15879,panV-info0.0477815549090161,"Ac8IJsKH,4xtY.Tk",988,54
15880,panl-info0.53638281433378,"Ja|Micg,(J_\Mi",993,444
15881,panC-info0.848521078622404,NaTqs!?<&N{~If=N,712,493
15882,parw-bape0.805038186481384,SoYmUvdy$bT1wP#H,792,386
15883,para-look0.929621577920888,NiPea$n|Eu@<@>'L,627,239
15884,patTction0.445387613081688,"DC,y+&FqKyUlYKqY",692,160
15885,patXceled0.333415077345258,Ne=:l%8x/P<_.o/U,825,366
15886,patLtails0.440662272258557,Pat\Y5_|~SMWRG9&,754,202
15887,pat^ation0.857354717836103,Mi`!P+|W]~-C38lG,392,323
15888,pau]-info0.969484354446207,ScT/I+M9``wQEvd,453,223
15889,pea]ght-20.354515089121425,PED][L!YOF=|U3d,722,258
15890,peai-info0.433468299443255,Sn*SA8cvfeEJd$LU,213,108
15891,pelDlease0.939527695579549,Ca*P)O\o5.n8L[yW,1337,205
15892,peoO-info0.67933474039074,Exa~e4sZi*|fpD<^,764,431
15893,phaGvideo0.989721696795578,JaRa~ezFi6?Lld[9,1286,206
15894,phaFriday0.480037684398561,"Ph,getRZ~~nFr2G",165,52
15895,phab-news0.923186636462503,ad(;%f6iD'}9EHD[,1077,66
15896,phiI-info0.945378071072224,"PhA@`|u2>eaoKSp""",533,499
15897,phiT-info0.2709397620088,"JelS/9G@f74""5P1b",577,202
15898,pho^0on500.397963075416321,Ph_y1F5HAw$wgEb[,1024,444
15899,pich-info0.181568709128111,"TaTT""|kTycr.nv""q",803,442
15900,piej-info0.572599904660786,Mi`!P+|W]~-C38lG,291,239
15901,pikPlease0.34171217547639,Nia_TfHUVDtT>6-s,334,334
15902,pirQ-info0.0695204803667155,Th=[$xj0%k@j](,1332,119
15903,piz_-info0.436322286722856,PivWM<7cIP?z[w)O,330,253
15904,pizxlease0.197293624063684,"PifM\dGaa""A\%O;7",559,98
15905,plaLpsule0.19117184977095,PlRrWSX~@QiZZ:o[,1199,354
15906,plaCgames0.00436463809683763,SoG{Dt}l#zne-fEJ,978,491
15907,plaMement0.175071331932143,PlujHqG>4vKPVUQ],809,237
15908,play-date0.178213005719656,St6{Rrn)0w|WM/ep,1186,280
15909,pleN-info0.558023987984147,"Relp\+KJ?D,cWw0P",555,204
15910,pleolease0.679756575700589,"Ac8IJsKH,4xtY.Tk",694,67
15911,pogsnside0.548069192348347,MokPOGTO'R^cusko,270,252
15912,pogk-info0.690396115470959,FuJ&P!JqQ}+r+;%,464,429
15913,pokFation0.19827920228925,Mi`!P+|W]~-C38lG,680,56
15914,polt-20200.22201931128121,"Poc,*/.l\PizPREg",1092,267
15915,polkvideo0.477185097607543,"muy(D#""d02`vwt_^",859,389
15916,popVwings0.26493520148174,"muy(D#""d02`vwt_^",1572,428
15917,popBrop-20.230398286258431,PoY9-j^rZCq+Gzb.,890,461
15918,pop\tdoor0.597871364118354,Dr|vm[-5p~56Y\mk,98,46
15919,popp-info0.697010289308992,PoZHMX@tTjpBu}E#,715,297
15920,porziling0.273326592197816,"PoAqnL=>P9Qb""ZUa",1253,111
15921,porSbo-4s0.833113540601744,"PoAqnL=>P9Qb""ZUa",1090,55
15922,porDation0.527384120028955,PoeePmGTwCMVS*hv,1053,486
15923,porilease0.696925505324151,"Ac8IJsKH,4xtY.Tk",238,191
15924,porMlease0.178396249701122,PoeePmGTwCMVS*hv,345,340
15925,posr-info0.204637692061589,"Po#b:$tj30!+j>""M",984,89
15926,pow_lease0.808636263863895,"Co8lmXu,.sO/FKB^",1504,418
15927,powc-news0.92845471472935,CaL=oH%mQUR:\sXq,176,70
15928,praqn-bag0.618396218689524,BaM;gk|):j72N5{Y,549,215
15929,praVtails0.512798644786216,Pr}$*Jo.d%d+0s:I,1192,351
15930,praklease0.201486664735589,Lo:}7^:YFSc4xYIs,907,255
15931,preR-info0.557599298682075,"Gu3iD<H.,OIEQ@s\",684,359
15932,prer-west0.667395943059696,"Pa`\bd)""5Kk!pLU;",945,368
15933,prewening0.397865360198675,Le}dnojw.g.Zz\z*,1236,492
15934,priOtream0.554284760956649,Pr-Ix\k)*Wn[i.AL,1329,208
15935,privadise0.329009183815797,Pr+EXEFJp<J}87tB,797,163
15936,proeshine0.741618897509323,"AdT!mYTWKb3""4B,~",734,372
15937,pub\ember0.3654639276928,"Ca2,PZ{7`=@vzZB.",1037,134
15938,pubYement0.826839167914136,"Pu|H,H!s/z`vYS'n",689,54
15939,pulOction0.905489578839673,"Pud4.#p>vZ+.""W`\",675,265
15940,pum[eason0.104883499999356,PU]vXmX9fgf$xf!/,775,98
15941,qasGasimi0.207119848182272,Co^U6Xf[#[0p%LK7,610,250
15942,quakchild0.766528226308186,"muy(D#""d02`vwt_^",942,326
15943,raejement0.618482160856154,Ra&3X!d15ID^=sus,1372,383
