OrderID,CustomerID,ItemID,TransactionDate,Channel
7206,661,12766,2020-03-01,In Store
7206,661,15160,2020-06-08,In Store
7207,661,829,2020-08-16,In Store
7207,661,2175,2020-04-03,In Store
7207,661,2247,2020-02-27,In Store
7207,661,9338,2020-07-06,In Store
7207,661,13772,2020-01-08,In Store
7208,661,618,2020-07-06,In Store
7208,661,12935,2020-01-19,In Store
7209,661,12362,2020-10-18,In Store
7209,661,16087,2020-06-04,In Store
7210,662,1305,2020-03-27,In Store
7210,662,4697,2020-06-09,In Store
7210,662,6057,2020-05-14,In Store
7210,662,15837,2020-01-20,In Store
7211,662,886,2020-11-19,In Store
7211,662,7298,2020-12-12,In Store
7211,662,7743,2020-07-15,In Store
7211,662,17738,2020-08-02,In Store
7212,662,3144,2020-04-24,In Store
7212,662,4704,2020-04-10,In Store
7212,662,4826,2020-07-09,In Store
7212,662,7779,2020-04-13,In Store
7213,662,7947,2020-04-25,Online
7213,662,8725,2020-08-24,Online
7213,662,11276,2020-05-09,Online
7213,662,14260,2020-08-02,Online
7213,662,16666,2020-08-16,Online
7214,662,12227,2020-03-21,In Store
7214,662,13343,2020-04-13,In Store
7215,662,7917,2020-01-27,Online
7215,662,12901,2020-05-09,Online
7216,662,7943,2020-11-14,Online
7216,662,9640,2020-07-27,Online
7216,662,16932,2020-08-04,Online
7217,662,11424,2020-12-08,Online
7218,663,14755,2020-11-11,Online
7218,663,17587,2020-02-09,Online
7219,663,10055,2020-01-25,Online
7220,663,419,2020-12-27,Online
7220,663,2896,2020-10-05,Online
7220,663,4300,2020-03-15,Online
7220,663,8961,2020-02-16,Online
7220,663,11782,2020-03-02,Online
7221,663,5550,2020-12-19,In Store
7221,663,13645,2020-08-15,In Store
7222,663,2732,2020-06-01,In Store
7222,663,16796,2020-10-17,In Store
7223,663,617,2020-02-07,In Store
7223,663,3755,2020-12-20,In Store
7223,663,4999,2020-02-05,In Store
7224,663,13221,2020-09-18,Online
7225,663,9608,2020-07-19,Online
7226,663,14050,2020-05-08,Online
7227,663,745,2020-12-10,In Store
7227,663,15448,2020-11-03,In Store
7228,663,4884,2020-09-07,In Store
7228,663,11502,2020-02-01,In Store
7228,663,11667,2020-10-23,In Store
7228,663,13194,2020-12-08,In Store
7229,663,1220,2020-08-14,In Store
7229,663,2853,2020-09-26,In Store
7229,663,3333,2020-01-05,In Store
7229,663,4318,2020-09-03,In Store
7230,663,16879,2020-03-20,Online
7231,663,7000,2020-06-08,In Store
7232,664,1412,2020-04-03,In Store
7232,664,5432,2020-01-19,In Store
7232,664,15184,2020-05-27,In Store
7233,664,4353,2020-04-25,In Store
7233,664,4861,2020-09-05,In Store
7233,664,15167,2020-11-21,In Store
7234,664,4730,2020-01-22,Online
7234,664,8979,2020-12-09,Online
7234,664,10604,2020-08-17,Online
7234,664,15630,2020-07-22,Online
7235,664,432,2020-04-25,In Store
7235,664,17425,2020-05-22,In Store
7236,664,5871,2020-04-15,In Store
7236,664,7869,2020-02-17,In Store
7236,664,9343,2020-08-21,In Store
7236,664,16498,2020-12-07,In Store
7237,664,2280,2020-03-18,In Store
7237,664,10996,2020-06-11,In Store
7238,664,26,2020-03-24,Online
7238,664,12478,2020-01-20,Online
7238,664,16368,2020-03-19,Online
7239,664,7494,2020-08-13,Online
7239,664,17834,2020-04-17,Online
7240,664,1781,2020-11-26,Online
7240,664,8939,2020-11-09,Online
7240,664,8985,2020-08-07,Online
7240,664,12294,2020-12-03,Online
7241,664,604,2020-04-05,In Store
7241,664,5247,2020-07-06,In Store
7241,664,17027,2020-10-11,In Store
7242,664,7908,2020-04-03,Online
7242,664,9221,2020-05-11,Online
7242,664,9661,2020-02-13,Online
7243,664,12456,2020-11-25,Online
7243,664,13768,2020-09-22,Online
7243,664,13891,2020-09-21,Online
7244,664,1474,2020-08-11,Online
7244,664,2616,2020-06-09,Online
7244,664,8135,2020-10-21,Online
7244,664,11835,2020-05-22,Online
7245,665,670,2020-07-03,In Store
7245,665,6410,2020-10-02,In Store
7245,665,15251,2020-11-07,In Store
7246,665,646,2020-02-17,In Store
7246,665,2137,2020-02-21,In Store
7246,665,7397,2020-07-01,In Store
7246,665,13388,2020-12-25,In Store
7246,665,17162,2020-10-22,In Store
7247,665,10558,2020-07-20,In Store
7248,665,1118,2020-11-13,Online
7249,666,557,2020-06-06,Online
7249,666,4112,2020-02-12,Online
7249,666,7904,2020-06-17,Online
7249,666,17045,2020-05-19,Online
7250,666,5478,2020-09-12,Online
7251,666,11698,2020-05-10,Online
7251,666,17889,2020-01-24,Online
7252,666,9418,2020-01-15,Online
7252,666,12254,2020-07-15,Online
7253,666,4075,2020-04-13,In Store
7253,666,6875,2020-05-06,In Store
7253,666,7037,2020-09-17,In Store
7253,666,7383,2020-01-08,In Store
7253,666,11682,2020-02-24,In Store
7254,666,5245,2020-07-04,Online
7254,666,10200,2020-06-25,Online
7255,666,2932,2020-01-22,In Store
7255,666,3594,2020-06-09,In Store
7255,666,6630,2020-09-05,In Store
7255,666,10124,2020-03-23,In Store
7255,666,10628,2020-07-19,In Store
7256,666,2,2020-03-10,Online
7256,666,10531,2020-04-21,Online
7256,666,11477,2020-06-27,Online
7256,666,16585,2020-11-13,Online
7257,666,6367,2020-02-23,Online
7257,666,15267,2020-06-03,Online
7257,666,16376,2020-08-24,Online
7258,666,7493,2020-12-25,In Store
7258,666,12563,2020-08-24,In Store
7259,666,3925,2020-11-07,Online
7259,666,8036,2020-08-12,Online
7259,666,8782,2020-04-12,Online
7259,666,16945,2020-05-23,Online
7260,666,5018,2020-05-17,In Store
7260,666,8225,2020-07-19,In Store
7260,666,8723,2020-09-23,In Store
7260,666,10273,2020-06-01,In Store
7261,666,11068,2020-03-07,Online
7262,666,5428,2020-04-16,Online
7262,666,9603,2020-10-20,Online
7262,666,12385,2020-06-05,Online
7262,666,16316,2020-06-09,Online
7263,667,5029,2020-07-01,Online
7263,667,15534,2020-02-10,Online
7263,667,16546,2020-09-01,Online
7263,667,16625,2020-01-17,Online
7264,667,6528,2020-05-22,Online
7264,667,9233,2020-12-11,Online
7264,667,14126,2020-09-02,Online
7265,667,14920,2020-08-09,In Store
7266,667,408,2020-09-21,In Store
7266,667,5858,2020-06-04,In Store
7266,667,10603,2020-05-14,In Store
7267,667,1383,2020-02-19,In Store
7267,667,11789,2020-09-25,In Store
7267,667,14002,2020-09-20,In Store
7267,667,15970,2020-08-24,In Store
7268,667,4991,2020-01-21,In Store
7268,667,16366,2020-02-16,In Store
7269,667,10624,2020-02-01,In Store
7269,667,12178,2020-07-02,In Store
7269,667,15048,2020-09-19,In Store
7270,667,12346,2020-06-09,In Store
7270,667,15984,2020-09-12,In Store
7271,668,3776,2020-04-11,In Store
7271,668,9174,2020-04-23,In Store
7271,668,9368,2020-05-23,In Store
7271,668,9468,2020-01-13,In Store
7272,668,1270,2020-06-19,In Store
7273,668,2645,2020-02-12,Online
7273,668,10923,2020-08-22,Online
7273,668,11907,2020-04-18,Online
7273,668,14089,2020-05-06,Online
7274,668,4737,2020-04-25,Online
7275,668,2440,2020-09-08,Online
7275,668,3599,2020-02-19,Online
7275,668,7976,2020-06-01,Online
7276,668,11496,2020-11-18,In Store
7276,668,13942,2020-12-11,In Store
7277,668,2382,2020-03-15,Online
7277,668,8534,2020-10-10,Online
7277,668,8791,2020-10-04,Online
7277,668,9629,2020-05-27,Online
7278,668,4168,2020-06-08,Online
7279,668,9311,2020-01-03,Online
7280,668,17403,2020-01-06,Online
7281,668,1271,2020-03-20,In Store
7281,668,1742,2020-11-05,In Store
7281,668,10444,2020-12-26,In Store
7281,668,15704,2020-09-13,In Store
7282,668,1496,2020-09-04,Online
7282,668,7592,2020-09-16,Online
7282,668,16310,2020-11-10,Online
7283,668,2613,2020-05-26,Online
7283,668,4678,2020-11-18,Online
7283,668,10876,2020-12-21,Online
7284,669,2957,2020-08-20,In Store
7284,669,9631,2020-11-08,In Store
7284,669,11261,2020-04-27,In Store
7284,669,12451,2020-01-03,In Store
7285,669,1416,2020-08-06,Online
7285,669,15985,2020-06-14,Online
7286,669,2945,2020-11-17,Online
7286,669,5432,2020-05-17,Online
7286,669,13809,2020-08-11,Online
7287,669,1403,2020-01-14,In Store
7287,669,4969,2020-03-12,In Store
7287,669,6850,2020-10-27,In Store
7287,669,16729,2020-06-01,In Store
7288,669,761,2020-10-09,In Store
7288,669,9210,2020-05-22,In Store
7288,669,9261,2020-08-10,In Store
7288,669,12044,2020-08-24,In Store
7288,669,16259,2020-06-01,In Store
7289,669,2777,2020-02-01,In Store
7289,669,9127,2020-08-04,In Store
7290,669,4183,2020-12-06,Online
7290,669,4337,2020-09-10,Online
7290,669,7475,2020-01-18,Online
7290,669,8949,2020-04-27,Online
7291,670,1837,2020-08-07,In Store
7291,670,3599,2020-08-15,In Store
7291,670,8210,2020-07-20,In Store
7291,670,8548,2020-11-11,In Store
7292,670,210,2020-09-12,Online
7292,670,3308,2020-03-25,Online
7293,670,4531,2020-09-17,In Store
7293,670,8686,2020-03-13,In Store
7293,670,16003,2020-12-22,In Store
7294,670,1417,2020-06-15,Online
7294,670,9298,2020-07-09,Online
7295,670,17573,2020-07-07,Online
7296,670,5584,2020-02-10,In Store
7297,670,4724,2020-09-16,Online
7297,670,6210,2020-05-11,Online
7297,670,16438,2020-09-13,Online
7298,670,4278,2020-06-15,In Store
7298,670,14946,2020-01-11,In Store
7299,670,70,2020-10-06,Online
7299,670,2107,2020-04-25,Online
7299,670,10189,2020-03-04,Online
7300,670,3461,2020-07-26,Online
7300,670,6273,2020-08-13,Online
7301,670,11185,2020-03-22,Online
7301,670,13933,2020-09-17,Online
7301,670,15057,2020-06-23,Online
7301,670,17136,2020-08-07,Online
7302,670,1197,2020-04-08,In Store
7303,671,16785,2020-05-26,Online
7304,671,7806,2020-04-24,In Store
7305,671,9193,2020-10-15,In Store
7306,671,9679,2020-11-07,Online
7306,671,13677,2020-01-22,Online
7307,671,6704,2020-08-17,In Store
7307,671,17040,2020-12-10,In Store
7308,671,4606,2020-08-17,In Store
7308,671,4872,2020-07-07,In Store
7308,671,6234,2020-04-08,In Store
7308,671,14996,2020-02-27,In Store
7309,672,14663,2020-03-17,In Store
7309,672,15816,2020-03-14,In Store
7310,672,1679,2020-09-09,In Store
7310,672,6827,2020-01-17,In Store
7310,672,9221,2020-08-27,In Store
7311,672,6861,2020-06-06,Online
7311,672,8246,2020-11-20,Online
7312,672,6727,2020-10-15,In Store
7312,672,10245,2020-10-25,In Store
7312,672,12439,2020-04-22,In Store
7312,672,13675,2020-09-24,In Store
7313,672,1701,2020-07-12,In Store
7313,672,9552,2020-11-13,In Store
7313,672,10350,2020-08-10,In Store
7314,672,5625,2020-05-26,Online
7314,672,13585,2020-02-22,Online
7315,672,4428,2020-01-21,Online
7315,672,15228,2020-07-07,Online
7316,672,2947,2020-07-03,In Store
7316,672,9094,2020-08-04,In Store
7316,672,12325,2020-11-19,In Store
7317,672,5569,2020-03-10,In Store
7317,672,10982,2020-11-21,In Store
7317,672,12715,2020-10-18,In Store
7318,672,3030,2020-12-15,In Store
7318,672,3754,2020-07-05,In Store
7319,672,20,2020-02-24,In Store
7319,672,11169,2020-03-25,In Store
7320,672,2372,2020-01-18,Online
7320,672,6475,2020-06-04,Online
7320,672,9771,2020-03-03,Online
7320,672,15575,2020-04-16,Online
7320,672,16648,2020-04-07,Online
7321,672,5174,2020-07-04,In Store
7321,672,6263,2020-05-19,In Store
7322,672,7310,2020-02-25,Online
7322,672,7455,2020-03-14,Online
7322,672,9613,2020-11-16,Online
7322,672,14652,2020-11-13,Online
7323,672,5355,2020-10-21,In Store
7323,672,11998,2020-03-12,In Store
7323,672,12217,2020-03-06,In Store
7323,672,17673,2020-06-27,In Store
7324,672,110,2020-01-05,Online
7324,672,1950,2020-04-04,Online
7324,672,4516,2020-10-27,Online
7324,672,6152,2020-08-10,Online
7324,672,7989,2020-08-16,Online
7325,672,8883,2020-02-16,Online
7325,672,13075,2020-07-25,Online
7325,672,17788,2020-02-22,Online
7326,672,3954,2020-06-12,In Store
7326,672,5627,2020-03-17,In Store
7326,672,8241,2020-06-11,In Store
7327,672,799,2020-11-21,Online
7327,672,6564,2020-06-27,Online
7327,672,6838,2020-03-21,Online
7327,672,9939,2020-01-16,Online
7327,672,15553,2020-06-03,Online
7328,672,152,2020-09-23,In Store
7328,672,1735,2020-11-12,In Store
7328,672,8708,2020-09-15,In Store
7328,672,17832,2020-04-06,In Store
7329,673,1133,2020-05-01,In Store
7329,673,14564,2020-06-27,In Store
7330,673,360,2020-03-02,In Store
7330,673,3549,2020-02-24,In Store
7330,673,10160,2020-02-22,In Store
7330,673,16128,2020-08-02,In Store
7330,673,16961,2020-12-27,In Store
7331,673,3477,2020-08-19,In Store
7331,673,4645,2020-07-25,In Store
7331,673,9255,2020-09-10,In Store
7331,673,9640,2020-09-16,In Store
7331,673,12545,2020-12-24,In Store
7332,673,72,2020-10-25,In Store
7332,673,1941,2020-06-05,In Store
7332,673,5156,2020-05-14,In Store
7332,673,12513,2020-08-05,In Store
7332,673,13017,2020-12-03,In Store
7333,673,4734,2020-01-09,Online
7334,673,13761,2020-05-24,Online
7334,673,16130,2020-04-24,Online
7335,673,985,2020-05-25,In Store
7335,673,2518,2020-05-20,In Store
7335,673,7553,2020-01-09,In Store
7335,673,12569,2020-07-07,In Store
7336,673,1026,2020-09-03,Online
7336,673,1104,2020-02-16,Online
7336,673,13912,2020-05-11,Online
7336,673,14631,2020-02-19,Online
7337,673,7164,2020-03-17,In Store
7337,673,11024,2020-12-06,In Store
7337,673,14555,2020-03-27,In Store
7338,674,1905,2020-10-02,Online
7338,674,3148,2020-03-02,Online
7338,674,8064,2020-01-01,Online
7338,674,10120,2020-02-17,Online
7339,674,4387,2020-11-13,Online
7339,674,6631,2020-03-12,Online
7339,674,7249,2020-10-22,Online
7339,674,10403,2020-01-13,Online
7340,674,648,2020-06-21,Online
7340,674,6776,2020-03-03,Online
7340,674,16567,2020-11-09,Online
7341,674,2638,2020-12-02,Online
7341,674,7224,2020-09-27,Online
7341,674,7588,2020-01-07,Online
7341,674,14158,2020-01-15,Online
7341,674,16821,2020-04-07,Online
7342,674,2872,2020-10-24,Online
7342,674,6477,2020-05-02,Online
7342,674,6958,2020-09-06,Online
7342,674,9693,2020-02-13,Online
7343,674,883,2020-12-20,In Store
7343,674,1065,2020-11-13,In Store
7344,674,3288,2020-03-05,In Store
7344,674,10562,2020-07-19,In Store
7344,674,17269,2020-04-12,In Store
7345,674,1960,2020-11-12,Online
7345,674,2726,2020-02-08,Online
7345,674,7988,2020-04-07,Online
7345,674,14905,2020-08-13,Online
7346,674,3579,2020-05-13,Online
7346,674,3701,2020-09-14,Online
7346,674,12191,2020-07-07,Online
7347,674,1296,2020-09-24,In Store
7347,674,12375,2020-07-20,In Store
7347,674,12462,2020-06-26,In Store
7347,674,12632,2020-12-27,In Store
7347,674,16277,2020-07-20,In Store
7348,674,13411,2020-09-19,Online
7348,674,13414,2020-08-22,Online
7349,674,2488,2020-01-17,Online
7349,674,6779,2020-06-14,Online
7349,674,7072,2020-01-08,Online
7349,674,17361,2020-06-14,Online
7350,675,8069,2020-05-10,Online
7350,675,10722,2020-10-07,Online
7351,675,7480,2020-04-10,In Store
7351,675,8656,2020-12-16,In Store
7351,675,9038,2020-04-16,In Store
7351,675,11706,2020-03-24,In Store
7352,675,4489,2020-06-25,In Store
7353,675,5208,2020-11-21,In Store
7353,675,6480,2020-12-25,In Store
7353,675,7742,2020-01-04,In Store
7353,675,8270,2020-01-06,In Store
7354,675,3443,2020-09-15,In Store
7354,675,9284,2020-06-23,In Store
7354,675,10405,2020-03-13,In Store
7354,675,13079,2020-06-19,In Store
7355,675,5925,2020-10-13,Online
7355,675,6034,2020-03-16,Online
7356,675,2398,2020-02-06,In Store
7356,675,15009,2020-12-24,In Store
7356,675,16197,2020-08-22,In Store
7357,675,1890,2020-05-26,Online
7357,675,7117,2020-12-19,Online
7358,675,2148,2020-01-25,Online
7359,675,8960,2020-09-05,In Store
7359,675,11428,2020-10-04,In Store
7359,675,13505,2020-01-24,In Store
7359,675,15611,2020-04-08,In Store
7360,675,1200,2020-05-27,In Store
7360,675,7051,2020-11-07,In Store
7360,675,7530,2020-06-12,In Store
7360,675,13703,2020-09-20,In Store
7361,675,6140,2020-06-16,In Store
7362,676,1108,2020-08-07,Online
7362,676,2297,2020-04-13,Online
7362,676,3001,2020-08-09,Online
7362,676,9228,2020-12-07,Online
7362,676,14792,2020-12-18,Online
7363,676,1231,2020-11-21,In Store
7363,676,4863,2020-04-08,In Store
7363,676,12516,2020-07-10,In Store
7363,676,15293,2020-04-23,In Store
7364,676,7622,2020-03-25,Online
7364,676,9439,2020-04-17,Online
7364,676,10425,2020-07-15,Online
7364,676,11104,2020-01-05,Online
7365,677,10160,2020-01-04,In Store
7365,677,12710,2020-12-03,In Store
7366,677,494,2020-10-20,In Store
7366,677,9841,2020-04-26,In Store
7366,677,12196,2020-09-08,In Store
7367,677,1846,2020-08-26,In Store
7367,677,7467,2020-11-08,In Store
7367,677,14327,2020-11-14,In Store
7368,677,13655,2020-07-10,In Store
7369,677,5111,2020-03-08,Online
7369,677,7847,2020-11-11,Online
7369,677,8305,2020-06-04,Online
7369,677,14803,2020-03-09,Online
7370,678,441,2020-08-16,Online
7370,678,10915,2020-01-04,Online
7371,678,6045,2020-01-22,In Store
7371,678,15745,2020-08-13,In Store
7372,679,4582,2020-04-27,Online
7372,679,6185,2020-12-17,Online
7372,679,14386,2020-06-24,Online
7373,679,2074,2020-10-25,In Store
7373,679,9281,2020-11-24,In Store
7373,679,9901,2020-12-15,In Store
7373,679,11242,2020-03-12,In Store
7373,679,12098,2020-02-16,In Store
7374,679,5358,2020-07-14,In Store
7374,679,5615,2020-04-16,In Store
7374,679,6900,2020-06-08,In Store
7374,679,14291,2020-06-24,In Store
7374,679,15630,2020-09-12,In Store
7375,679,9184,2020-05-19,In Store
7375,679,10318,2020-02-16,In Store
7375,679,13469,2020-01-11,In Store
7375,679,14471,2020-07-15,In Store
7375,679,16701,2020-09-02,In Store
7376,679,535,2020-02-02,Online
7376,679,12391,2020-02-27,Online
7376,679,15464,2020-03-03,Online
7376,679,17625,2020-07-13,Online
7377,679,2921,2020-04-24,Online
7377,679,6694,2020-10-11,Online
7377,679,12067,2020-06-23,Online
7378,680,1300,2020-08-21,In Store
7378,680,5191,2020-07-05,In Store
7378,680,10914,2020-04-07,In Store
7379,681,1859,2020-10-05,In Store
7379,681,9378,2020-05-17,In Store
7379,681,12622,2020-07-04,In Store
7380,681,13981,2020-08-12,Online
7381,681,120,2020-09-10,In Store
7381,681,3291,2020-04-18,In Store
7382,681,2848,2020-03-13,Online
7382,681,7807,2020-08-13,Online
7382,681,10417,2020-06-06,Online
7382,681,15295,2020-09-24,Online
7383,681,852,2020-11-03,In Store
7383,681,1222,2020-01-08,In Store
7383,681,7385,2020-06-17,In Store
7383,681,9210,2020-03-01,In Store
7384,681,8960,2020-09-01,In Store
7384,681,10076,2020-01-13,In Store
7384,681,14371,2020-12-25,In Store
7384,681,15015,2020-03-13,In Store
7385,681,1475,2020-06-24,In Store
7385,681,3828,2020-09-17,In Store
7385,681,9681,2020-12-19,In Store
7385,681,12326,2020-12-13,In Store
7386,681,816,2020-07-16,Online
7386,681,1318,2020-11-02,Online
7386,681,10561,2020-11-12,Online
7387,681,846,2020-02-15,Online
7387,681,17209,2020-08-03,Online
7388,682,3438,2020-02-14,Online
7388,682,4047,2020-10-05,Online
7388,682,8504,2020-01-05,Online
7388,682,12367,2020-04-02,Online
7389,682,13535,2020-02-06,In Store
7389,682,17343,2020-08-08,In Store
7390,682,6268,2020-04-08,In Store
7390,682,9885,2020-04-19,In Store
7391,682,3682,2020-10-14,In Store
7392,682,1140,2020-12-16,In Store
7392,682,13746,2020-01-21,In Store
7392,682,16006,2020-11-12,In Store
7393,682,4746,2020-09-21,In Store
7393,682,10287,2020-03-25,In Store
7393,682,10897,2020-09-05,In Store
7393,682,14543,2020-11-07,In Store
7394,682,7241,2020-11-18,Online
7394,682,10868,2020-12-17,Online
7394,682,11238,2020-11-14,Online
7394,682,14437,2020-10-08,Online
7395,682,4662,2020-06-24,Online
7396,682,7389,2020-07-15,In Store
7396,682,13057,2020-02-07,In Store
7396,682,14677,2020-11-12,In Store
7397,682,6725,2020-08-09,In Store
7397,682,14935,2020-01-21,In Store
7398,682,366,2020-12-13,In Store
7398,682,1668,2020-01-21,In Store
7398,682,2296,2020-06-04,In Store
7398,682,7832,2020-12-19,In Store
7398,682,17049,2020-08-06,In Store
7399,682,9091,2020-09-21,In Store
7399,682,10383,2020-07-23,In Store
7400,682,6754,2020-04-23,Online
7400,682,13220,2020-06-08,Online
7401,682,107,2020-08-02,In Store
7401,682,439,2020-05-01,In Store
7401,682,14298,2020-05-24,In Store
7402,682,6868,2020-07-24,In Store
7402,682,14054,2020-07-14,In Store
7402,682,14101,2020-11-04,In Store
7402,682,14293,2020-09-27,In Store
7402,682,17110,2020-04-12,In Store
7403,682,1472,2020-08-26,Online
7403,682,1666,2020-09-20,Online
7404,683,7445,2020-07-07,Online
7404,683,12740,2020-01-10,Online
7404,683,17507,2020-12-11,Online
7405,683,1784,2020-05-10,In Store
7405,683,11471,2020-12-15,In Store
7405,683,13236,2020-04-25,In Store
7405,683,17346,2020-10-14,In Store
7406,683,1381,2020-04-14,Online
7406,683,3863,2020-10-01,Online
7406,683,4192,2020-02-27,Online
7406,683,12682,2020-01-21,Online
7406,683,16894,2020-09-25,Online
7407,683,1232,2020-04-24,Online
7408,683,9358,2020-11-23,Online
7408,683,11342,2020-10-07,Online
7408,683,15623,2020-01-23,Online
7408,683,17138,2020-11-10,Online
7409,683,9401,2020-03-23,In Store
7409,683,17244,2020-08-16,In Store
7409,683,17547,2020-05-04,In Store
7410,683,10934,2020-02-27,In Store
7410,683,16822,2020-02-24,In Store
7411,683,4694,2020-06-16,Online
7411,683,11878,2020-04-14,Online
7411,683,15985,2020-03-06,Online
7412,683,1097,2020-05-02,In Store
7412,683,5206,2020-06-18,In Store
7412,683,5796,2020-11-01,In Store
7412,683,11860,2020-01-21,In Store
7412,683,15286,2020-07-12,In Store
7413,683,2802,2020-04-19,In Store
7413,683,10025,2020-01-19,In Store
7414,683,911,2020-07-04,In Store
7414,683,1768,2020-03-27,In Store
7414,683,16914,2020-08-26,In Store
7415,683,11637,2020-07-25,In Store
7416,683,7447,2020-11-19,In Store
7416,683,16876,2020-04-26,In Store
7417,683,6711,2020-02-09,In Store
7417,683,7699,2020-03-20,In Store
7417,683,13782,2020-12-10,In Store
7418,683,3384,2020-02-03,Online
7418,683,5899,2020-05-23,Online
7418,683,17708,2020-03-22,Online
7419,683,2277,2020-12-07,In Store
7419,683,2846,2020-12-21,In Store
7419,683,5569,2020-07-18,In Store
7419,683,13032,2020-01-09,In Store
7420,683,1775,2020-10-10,Online
7420,683,3418,2020-11-12,Online
7421,684,84,2020-04-06,Online
7421,684,5397,2020-08-23,Online
7422,684,4910,2020-11-03,Online
7422,684,12344,2020-05-26,Online
7422,684,13296,2020-06-08,Online
7422,684,15613,2020-02-20,Online
7423,684,748,2020-09-19,Online
7423,684,2963,2020-08-17,Online
7423,684,8036,2020-03-06,Online
7424,684,8071,2020-12-12,Online
7424,684,9412,2020-11-18,Online
7424,684,15784,2020-06-01,Online
7425,684,684,2020-01-02,In Store
7426,684,1522,2020-12-26,Online
7426,684,2393,2020-01-14,Online
7426,684,9367,2020-07-16,Online
7427,684,7058,2020-07-15,Online
7427,684,14995,2020-02-04,Online
7428,684,4334,2020-05-03,In Store
7428,684,5592,2020-11-15,In Store
7428,684,5686,2020-06-05,In Store
7428,684,16353,2020-09-10,In Store
7429,684,6150,2020-12-15,In Store
7429,684,7145,2020-12-08,In Store
7429,684,15129,2020-08-10,In Store
7429,684,16673,2020-01-02,In Store
7430,684,9851,2020-07-03,Online
7430,684,10036,2020-08-01,Online
7431,685,10221,2020-05-05,In Store
7431,685,13554,2020-07-16,In Store
7431,685,17707,2020-03-06,In Store
7432,685,9074,2020-07-02,Online
7432,685,9661,2020-04-14,Online
7432,685,11175,2020-07-04,Online
7433,685,11934,2020-12-27,In Store
7433,685,16044,2020-04-20,In Store
7433,685,16472,2020-05-01,In Store
7434,685,1285,2020-03-25,Online
7434,685,7639,2020-10-07,Online
7434,685,10577,2020-09-16,Online
7434,685,17235,2020-05-13,Online
7435,685,1429,2020-07-16,In Store
7435,685,2477,2020-03-21,In Store
7435,685,4791,2020-07-11,In Store
7435,685,17863,2020-04-19,In Store
7436,685,2274,2020-05-13,Online
7436,685,3484,2020-07-01,Online
7436,685,5091,2020-07-21,Online
7437,685,7428,2020-03-04,Online
7437,685,9884,2020-03-27,Online
7437,685,14966,2020-05-16,Online
7437,685,16397,2020-07-27,Online
7438,685,1506,2020-10-24,In Store
7438,685,5392,2020-01-12,In Store
7438,685,6847,2020-09-03,In Store
7438,685,10898,2020-09-23,In Store
7438,685,15511,2020-09-18,In Store
7439,685,4908,2020-09-09,Online
7439,685,6661,2020-12-22,Online
7439,685,7571,2020-03-27,Online
7439,685,14453,2020-03-27,Online
7439,685,17485,2020-07-09,Online
7440,685,6734,2020-05-25,Online
7440,685,14496,2020-11-12,Online
7441,685,2236,2020-04-09,In Store
7441,685,11897,2020-10-12,In Store
7441,685,17007,2020-10-27,In Store
7442,685,3029,2020-06-01,In Store
7442,685,7378,2020-12-15,In Store
7442,685,12510,2020-06-03,In Store
7443,685,7341,2020-05-07,In Store
7443,685,7344,2020-07-20,In Store
7443,685,16302,2020-07-18,In Store
7443,685,17805,2020-12-06,In Store
7444,685,5411,2020-07-13,In Store
7444,685,8891,2020-01-09,In Store
7445,685,967,2020-08-10,Online
7445,685,16443,2020-02-01,Online
7446,685,1454,2020-04-24,Online
7446,685,4341,2020-05-10,Online
7446,685,7000,2020-08-20,Online
7446,685,7967,2020-03-10,Online
7446,685,9243,2020-08-23,Online
7447,685,864,2020-10-18,In Store
7447,685,8006,2020-03-26,In Store
7447,685,10350,2020-06-20,In Store
7447,685,13010,2020-05-23,In Store
7447,685,16371,2020-02-18,In Store
7448,685,378,2020-01-06,Online
7448,685,1029,2020-04-26,Online
7449,685,2999,2020-05-21,Online
7449,685,17164,2020-04-06,Online
7450,686,3955,2020-08-06,Online
7450,686,4759,2020-09-18,Online
7450,686,7930,2020-01-26,Online
7451,686,1634,2020-03-24,Online
7451,686,13920,2020-08-01,Online
7452,686,1088,2020-09-16,In Store
7452,686,7762,2020-08-18,In Store
7452,686,15690,2020-10-19,In Store
7452,686,16374,2020-02-04,In Store
7453,686,7280,2020-05-26,Online
7453,686,16368,2020-12-20,Online
7454,686,17820,2020-07-06,Online
7455,686,3625,2020-04-19,Online
7455,686,8075,2020-01-13,Online
7455,686,9433,2020-05-24,Online
7455,686,12483,2020-07-06,Online
7455,686,12563,2020-08-16,Online
7456,686,5496,2020-10-22,Online
7456,686,9974,2020-07-15,Online
7456,686,13896,2020-01-17,Online
7457,686,12335,2020-10-12,In Store
7457,686,13627,2020-06-18,In Store
7458,686,7709,2020-04-20,Online
7458,686,14031,2020-11-11,Online
7459,686,2504,2020-06-08,In Store
7459,686,15866,2020-06-12,In Store
7460,686,6713,2020-03-10,In Store
7460,686,8490,2020-07-05,In Store
7460,686,11327,2020-02-08,In Store
7460,686,17382,2020-08-27,In Store
7461,686,4694,2020-03-04,In Store
7461,686,12396,2020-03-09,In Store
7461,686,15681,2020-07-09,In Store
7461,686,16953,2020-09-19,In Store
7462,686,5076,2020-07-22,Online
7462,686,8188,2020-07-09,Online
7462,686,8232,2020-05-27,Online
7463,686,2158,2020-04-11,Online
7464,686,5781,2020-05-14,In Store
